940,17.43064,78.42103,Venkatagiri,107
334,17.42869,78.41307,Jubilee Hills Checkpost,107
314,17.42979,78.41068,Usha kiran,107
332,17.43111,78.4074,Peddamma Temple,107
331,17.43944,78.39594,Madhapur PS,107
317,17.44093,78.39126,Madhapur petrol bunk,107
318,17.44648,78.38487,Madhapur Image Hospital,107
319,17.45238,78.38021,Hitech Shilparamam,107
320,17.45547,78.37764,Hitex Kaman,107
321,17.45771,78.37153,Satyam/Jayabheri,107
322,17.45951,78.36616,Kothaguda X Road,107
497,17.46659,78.36715,Kondapur,107
498,17.47873,78.36152,Cr Foundation,107
376,17.48633,78.35781,Hafeezpet  ,107
377,17.49323,78.35175,Allwyn X Road,107

402,17.49323,78.35189,allwyn x road,108
403,17.4864,78.3581,hafeezpet ,108
499,17.47581,78.36326,cr foundation,108
456,17.46529,78.3675,kondapur,108
325,17.45886,78.367,kothaguda x road,108
489,17.45815,78.37094,satyam/jayabheri,108
326,17.45593,78.3776,hitex kaman,108
410,17.45087,78.38186,hitech City,108
328,17.44389,78.38726,madhapur nift,108
329,17.44111,78.39139,madhapur petrol bunk,108
316,17.43933,78.39641,madhapur ps,108
315,17.432,78.40704,peddamma temple,108
333,17.43014,78.41156,usha kiran,108
1055,17.42697,78.41573,jubilee hills checkpost,108
974,17.43086,78.42086,venkatagiri,108
1218,17.43023,78.42519,srinagar x road,108
975,17.43262,78.42624,krishna nagar,108
976,17.43685,78.42793,yousufguda checkpost,108
977,17.43667,78.43215,yousufguda basti,108
978,17.44134,78.4319,krishna kanth park,108
979,17.44432,78.43308,kalyan nagar,108
877,17.44026,78.44251,sr nagar,108
1056,17.43715,78.44391,mythrivanam,108
1057,17.4347,78.44873,ameerpet,108
1058,17.43573,78.45191,lalbungalow,108
1059,17.43553,78.45484,greenlands,108
808,17.44251,78.4587,begumpet public school,108
809,17.44436,78.46142,shyamlal,108
859,17.44508,78.4654,shoppers stop,108
810,17.44422,78.47192,prakash nagar,108
860,17.44373,78.47615,police line,108
861,17.44353,78.4826,anand theater,108
1212,17.44358,78.48673,Paradise X Road,108
1213,17.4404,78.48822,ParadisE,108
1203,17.43572,78.48872,James Street,108
1204,17.42969,78.4883,Ranigunj,108
1205,17.42505,78.48969,Kavadiguda,108
1206,17.42362,78.49463,Praga tools,108
1207,17.42141,78.49877,Kalpana,108
1208,17.4188,78.49984,Musheerabad Police station,108
1209,17.41514,78.49816,Raja Delux,108
1214,17.40862,78.49762,RTC X ROAD,108
354,17.40201,78.49511,Chikkadapalli,108
355,17.39883,78.49402,Narayanaguda,108
356,17.39591,78.49085,YMCA,108
357,17.39057,78.48898,Kachiguda X Road,108
1210,17.38793,78.48727,Sultana Bazar,108
1211,17.38544,78.48727,Koti Maternity Hospital,108
348,17.38471,78.48426,koti,108

348,17.38471,78.48426,koti,109
511,17.38573,78.48671,koti maternity hospital,109
506,17.39046,78.48596,ramkoti,109
363,17.39509,78.49008,ymca,109
366,17.39735,78.49202,NArayanaguda,109
367,17.40357,78.49524,chikkadapalli,109
1188,17.40736,78.49667,rtc x road,109
1163,17.41589,78.49845,raja delux,109
1164,17.42011,78.50028,musheerabad police station,109
1165,17.42124,78.49847,kalpana,109
1166,17.42358,78.49399,praga tools,109
1167,17.42467,78.49002,kavadiguda,109
1168,17.43101,78.49225,bible house,109
1227,17.4352,78.49327,bata,109
789,17.44295,78.49387,Patny,109
790,17.4431,78.48618,Paradise x road,109
854,17.44332,78.48218,Anand Theater,109
855,17.44345,78.47596,Police Line,109
791,17.44394,78.47126,Prakash Nagar,109
857,17.44474,78.46559,Shoppers Stop,109
792,17.44398,78.46142,ShyamLal,109
868,17.44243,78.45904,Begumpet Public School,109
1190,17.43514,78.45515,rj college,109
1063,17.43558,78.45208,Lalbungalow,109
1170,17.43593,78.44814,gurudwara,109
1220,17.43901,78.44817,balkampet road,109
1221,17.44713,78.44911,balkampet temple,109
1222,17.4545,78.4471,sanath nagar,109

1078,17.52739,78.43978,jeedimetla depot ,110
1079,17.52253,78.44376,substation,110
1081,17.51366,78.44741,shapur nagar,110
1082,17.51025,78.44798,shapur x road,110
1085,17.50234,78.45077,HMT Busstop,110
1086,17.49544,78.45234,Chintal,110
1087,17.49111,78.45137,ganesh nagar,110
1088,17.48581,78.44992,idpl colony,110
833,17.46753,78.44443,Balanagar,110
835,17.47368,78.42695,Prashanth nagar,110
873,17.47162,78.42642,moosapet,110
874,17.46707,78.42906,bharat nagar,110
875,17.453,78.43559,erragadda,110
876,17.4461,78.4392,esi hospital,110
877,17.44026,78.44251,sr nagar,110
878,17.43162,78.448,ameerpet,110
879,17.42356,78.4544,nims hospital,110
880,17.41947,78.45689,erramanzil,110
881,17.41629,78.45771,khairatabad rto office,110
882,17.41242,78.4607,KhairatabaD,110
343,17.40593,78.46313,lakdikapool,110
345,17.40216,78.46871,assembly/air,110
1244,17.3962,78.47122,nampally,110
1239,17.38888,78.47121,gandhi bavan,110
1240,17.38036,78.47517,osmangunj,110
1242,17.37377,78.47804,afzalgunj,110
1243,17.37847,78.48182,CBS,110

1461,17.57543,78.42302,Gandimaisamma,111
1235,17.56,78.43104,bahadurpally x road,111
1076,17.54058,78.43393,suraram x road,111
1073,17.5267,78.44024,jeedimetla,111
1079,17.52253,78.44376,substation,111
1081,17.51366,78.44741,shapur nagar,111
1082,17.51025,78.44798,shapur x road,111
1086,17.49544,78.45234,Chintal,111
1087,17.49111,78.45137,ganesh nagar,111
1088,17.48581,78.44992,idpl colony,111
1350,17.48144,78.44911,IDPL Water Tank,111
846,17.46724,78.44535,balanagar,111
847,17.4637,78.4532,shobana,111
848,17.4628,78.46214,ferozguda,111
849,17.46395,78.47263,bowenpally,111
850,17.45638,78.48384,tad bund,111
811,17.44338,78.48793,paradise,111
812,17.44316,78.49619,patnY,111
815,17.43463,78.50146,secunderabad,111

787,17.43451,78.50125,Secunderabad,112
789,17.44295,78.49387,Patny,112
827,17.44042,78.48796,Paradise,112
829,17.45634,78.48404,Tad Bund,112
830,17.46287,78.47228,New Bowenpally,112
831,17.46257,78.46217,Ferozguda,112
832,17.46367,78.4526,Shobana,112
1250,17.46821,78.44617,Bala Nagar,112
1345,17.48169,78.449,idpl water tank,112
1464,17.49085,78.45087,Ganesh nagar,112
1465,17.49562,78.452,Chintal,112
1084,17.51158,78.44755,Shapur X Road,112
1083,17.51588,78.44689,Shapur Nagar,112
1080,17.52289,78.44329,Substation,112
1068,17.52685,78.43976,Jeedimetla,112
1077,17.54167,78.43373,Suraram X Road,112
1252,17.56012,78.4308,Bahadurpally x Road,112
1461,17.57543,78.42302,Gandimaisamma,112

1243,17.37847,78.48182,CBS,113
1246,17.37373,78.47658,Afzalgunj,113
1247,17.38005,78.47501,Osmangunj,113
1635,17.38059,78.47527,mozamjahi market,113
1248,17.38806,78.47153,Gandhi bavan ,113
302,17.39499,78.47036,Nampally Public Garden,113
304,17.40322,78.46536,Lakdikapool,113
1344,17.40897,78.46044,shadan college,113
896,17.4146,78.45837,Khairatabad,113
897,17.42037,78.45603,Erramanzil,113
898,17.42308,78.45439,NIMS Hospital,113
899,17.43181,78.44748,Ameerpet,113
900,17.43752,78.44342,Mythrivanam,113
901,17.44305,78.44067,SR Nagar,113
902,17.44799,78.4378,ESI Hospital,113
903,17.4566,78.4336,Erragadda,113
904,17.46707,78.4287,Bharat Nagar,113
905,17.47027,78.42707,Moosapet,113
845,17.47469,78.42555,prashanth nagar,113
1250,17.46821,78.44617,Bala Nagar,113
1463,17.48743,78.45009,IDPL Colony,113
1464,17.49085,78.45087,Ganesh nagar,113
1465,17.49562,78.452,Chintal,113
1084,17.51158,78.44755,Shapur X Road,113
1083,17.51588,78.44689,Shapur Nagar,113
1080,17.52289,78.44329,Substation,113
1068,17.52685,78.43976,Jeedimetla,113
1078,17.52739,78.43978,jeedimetla depot ,113

1223,17.45486,78.44776,Sanath nagar,116
1221,17.44713,78.44911,balkampet temple,116
1225,17.43848,78.45284,Dharam karam road,116
1058,17.43573,78.45191,lalbungalow,116
808,17.44251,78.4587,begumpet public school,116
809,17.44436,78.46142,shyamlal,116
859,17.44508,78.4654,shoppers stop,116
811,17.44338,78.48793,paradise,116
1230,17.43563,78.49382,Bata,116
1205,17.42505,78.48969,Kavadiguda,116
1207,17.42141,78.49877,Kalpana,116
1209,17.41514,78.49816,Raja Delux,116
1214,17.40862,78.49762,RTC X ROAD,116
362,17.39883,78.49402,NarayanagudA,116
357,17.39057,78.48898,Kachiguda X Road,116
1211,17.38544,78.48727,Koti Maternity Hospital,116
348,17.38471,78.48426,koti,116

348,17.38471,78.48426,koti,117
511,17.38573,78.48671,koti maternity hospital,117
506,17.39046,78.48596,ramkoti,117
363,17.39509,78.49008,ymca,117
366,17.39735,78.49202,NArayanaguda,117
367,17.40357,78.49524,chikkadapalli,117
1188,17.40736,78.49667,rtc x road,117
1163,17.41589,78.49845,raja delux,117
1164,17.42011,78.50028,musheerabad police station,117
1165,17.42124,78.49847,kalpana,117
1166,17.42358,78.49399,praga tools,117
1167,17.42467,78.49002,kavadiguda,117
1168,17.43101,78.49225,bible house,117
1169,17.42852,78.48835,boats club,117
1178,17.43132,78.4881,ranigunj,117
1232,17.43433,78.4844,sai baba temple,117
1233,17.43761,78.48143,kims hospital,117
1234,17.4408,78.47895,minister road,117
855,17.44345,78.47596,Police Line,117
791,17.44394,78.47126,Prakash Nagar,117
857,17.44474,78.46559,Shoppers Stop,117
792,17.44398,78.46142,ShyamLal,117
868,17.44243,78.45904,Begumpet Public School,117
1190,17.43514,78.45515,rj college,117
1063,17.43558,78.45208,Lalbungalow,117
1170,17.43593,78.44814,gurudwara,117
900,17.43752,78.44342,Mythrivanam,117
901,17.44305,78.44067,SR Nagar,117
902,17.44799,78.4378,ESI Hospital,117
903,17.4566,78.4336,Erragadda,117
904,17.46707,78.4287,Bharat Nagar,117
905,17.47027,78.42707,Moosapet,117
836,17.48457,78.41178,Kukatpally,117

923,17.40802,78.51165,RamNagar Gundu,119
1245,17.40913,78.50877,ramnagar e seva ,119
1253,17.40889,78.50642,ramnagar sbh,119
921,17.40406,78.50386,VST,119
1188,17.40736,78.49667,rtc x road,119
353,17.40566,78.49948,RTC X Road / Bus Bhavan,119
1163,17.41589,78.49845,raja delux,119
1164,17.42011,78.50028,musheerabad police station,119
1165,17.42124,78.49847,kalpana,119
1166,17.42358,78.49399,praga tools,119
1167,17.42467,78.49002,kavadiguda,119
1168,17.43101,78.49225,bible house,119
1169,17.42852,78.48835,boats club,119
1178,17.43132,78.4881,ranigunj,119
1232,17.43433,78.4844,sai baba temple,119
1233,17.43761,78.48143,kims hospital,119
1234,17.4408,78.47895,minister road,119
855,17.44345,78.47596,Police Line,119
791,17.44394,78.47126,Prakash Nagar,119
857,17.44474,78.46559,Shoppers Stop,119
792,17.44398,78.46142,ShyamLal,119
1190,17.43514,78.45515,rj college,119
1063,17.43558,78.45208,Lalbungalow,119
1170,17.43593,78.44814,gurudwara,119
900,17.43752,78.44342,Mythrivanam,119
901,17.44305,78.44067,SR Nagar,119
902,17.44799,78.4378,ESI Hospital,119
903,17.4566,78.4336,Erragadda,119
1172,17.45644,78.42528,pr nagar,119
1173,17.45429,78.42233,mothi nagar,119
1175,17.45409,78.41572,borabanda,119

417,17.43335,78.38527,vbit,12
503,17.44146,78.37708,raheja mindspace,12
418,17.4459,78.37726,tcs,12
504,17.44958,78.37922,hitech citY,12
410,17.45087,78.38186,hitech City,12
328,17.44389,78.38726,madhapur nift,12
329,17.44111,78.39139,madhapur petrol bunk,12
316,17.43933,78.39641,madhapur ps,12
315,17.432,78.40704,peddamma temple,12
333,17.43014,78.41156,usha kiran,12
313,17.42626,78.41526,jubilee hills checkpost,12
335,17.4212,78.41093,journalist colony,12
336,17.41846,78.41309,apollo,12
337,17.41449,78.42491,mla colony,12
500,17.41298,78.42912,acb office,12
338,17.41208,78.43217,durga enclave/V R Building,12
339,17.40952,78.43805,kaman,12
340,17.4077,78.4512,pension office,12
341,17.40415,78.45224,masab tank,12
352,17.40287,78.4582,Mahavir Hospital,12
343,17.40593,78.46313,lakdikapool,12
345,17.40216,78.46871,assembly/air,12
501,17.39776,78.47527,nizam college,12
346,17.39334,78.47627,Abids Grammer School,12
347,17.38545,78.48142,central Bank,12
348,17.38471,78.48426,koti,12

348,17.38471,78.48426,koti,123
